OrderDetailID,OrderID,ProductID,Quantity,Price
8277,8711,8799,3,181366
8278,9985,6923,5,183988
8279,4843,4016,6,129548
8280,1941,2641,2,120476
8281,7460,6235,7,68999
8282,1355,2180,1,123082
8283,3319,8789,3,42317
8284,5898,7994,4,68275
8285,2779,8162,4,76650
8286,8182,4629,7,126148
8287,5721,9361,10,74996
8288,7377,3585,3,43323
8289,8657,4122,8,148540
8290,3114,6155,5,149360
8291,2963,910,9,91166
8292,5680,8666,6,30570
8293,2191,2855,5,48310
8294,3162,212,3,25577
8295,6062,6476,3,9887
8296,4779,4382,5,106652
8297,9880,7999,1,57459
8298,3859,2324,7,49040
8299,1332,4983,1,68193
8300,7847,7015,6,37590
8301,389,2218,10,197034
8302,3685,3544,8,20363
8303,3745,5767,3,67764
8304,10130,1108,3,29105
8305,8177,7545,10,39889
8306,4771,2183,5,45529
8307,5771,4721,6,75474
8308,7813,8737,5,91539
8309,2804,9882,7,28552
8310,1351,6067,5,41624
8311,984,4047,10,107284
8312,4481,471,9,127931
8313,9773,4609,8,140734
8314,2488,8791,6,79965
8315,4080,637,5,117914
8316,2044,964,8,144330
8317,7120,3503,5,50006
8318,5515,9455,8,190988
8319,934,4322,2,153972
8320,3414,8079,6,59126
8321,1320,7279,1,38545
8322,6948,310,10,151366
8323,710,4122,1,151664
8324,3243,4647,3,119083
8325,6554,2078,3,176789
8326,3943,1247,1,157785
8327,1577,4760,7,88038
8328,7167,2431,9,53261
8329,6485,7607,7,197109
8330,4053,7146,4,93833
8331,4351,7608,3,23209
8332,7554,677,10,191348
8333,926,2707,6,60794
8334,4380,1993,9,108638
8335,9170,9084,8,100769
8336,4134,1595,9,128466
8337,2716,8798,2,20562
8338,8079,446,6,145506
8339,9393,9929,5,2052
8340,9078,4168,4,182971
8341,3293,4079,3,124099
8342,6093,189,7,30306
8343,5714,6310,5,132412
8344,9323,6057,10,54190
8345,6968,9452,7,151102
8346,3115,7618,2,195407
8347,4804,1188,2,10042
8348,7542,868,9,175425
8349,9657,4317,7,164015
8350,6559,3293,8,198256
8351,564,7695,10,165515
8352,6900,2952,2,168011
8353,8695,8331,1,11426
8354,8821,6915,10,188898
8355,6432,404,6,86367
8356,4033,6339,4,177515
8357,8047,7783,6,188332
8358,6412,4384,5,104663
8359,3937,2632,6,152658
8360,3628,3381,8,124688
8361,8445,6712,6,118343
8362,9502,313,1,122392
8363,956,7123,8,1767
8364,6535,1326,3,17665
8365,9946,2741,1,5544
8366,1360,2725,9,48015
8367,7048,4790,10,96211
8368,4903,8829,4,54733
8369,7357,7037,9,169919
8370,9993,7644,9,45949
8371,6616,4821,5,127104
8372,3324,8908,2,138759
8373,9598,8337,7,180429
8374,5908,6762,3,18769
8375,5623,7814,6,181749
8376,9699,2703,10,189977
8377,6819,8711,2,46462
8378,6604,3657,1,106745
8379,4877,1208,10,5656
8380,8428,5081,10,39232
8381,1371,4469,9,147116
8382,3801,6925,2,19210
8383,1582,6995,1,117618
8384,4459,6631,5,125998
8385,5141,5021,1,87102
8386,2103,8432,6,140201
8387,7438,7932,7,76863
8388,4915,4567,10,84168
8389,6959,4354,1,181476
8390,2948,4387,8,195877
8391,4502,1470,2,124961
8392,411,5794,10,187881
8393,8996,5802,4,119391
8394,6692,183,7,7961
8395,7048,3092,8,38619
8396,9566,8646,3,164396
8397,8765,3864,2,101699
8398,5652,7411,9,106894
8399,6544,5770,8,94891
8400,5959,4893,1,9991
8401,2610,879,7,193248
8402,468,7745,7,30836
8403,4533,2960,8,103862
8404,8506,7054,9,138536
8405,7466,7693,7,81832
8406,2820,7269,8,165128
8407,4976,8801,9,37781
8408,5761,10032,5,151242
8409,451,3544,2,76848
8410,547,6059,1,50206
8411,5050,5940,3,140874
8412,7173,140,5,186453
8413,9944,5615,4,40329
8414,5373,1782,3,146921
8415,3207,8557,10,58114
8416,7183,6221,2,178995
8417,6573,2557,1,72602
8418,2701,8001,7,49654
8419,9616,9283,6,109271
8420,3848,4705,10,167716
8421,1539,2730,6,82688
8422,3059,1063,2,9013
8423,9554,6881,3,196734
8424,1382,478,8,145609
8425,8036,6698,3,148330
8426,7129,8093,5,152496
8427,4362,7428,9,87247
8428,2068,7227,7,35793
8429,8198,7651,2,133427
8430,5378,6951,6,57706
8431,5897,1525,9,133537
8432,6342,1983,7,168890
8433,218,5634,2,74671
8434,5898,515,9,178378
8435,3983,7918,6,78681
8436,3726,4604,4,30655
8437,292,7196,9,46296
8438,3322,6399,10,56711
8439,9365,1612,4,172206
8440,1859,4507,10,131028
8441,3575,3757,8,166934
8442,595,7389,8,146325
8443,6508,8409,5,51412
8444,4987,5081,4,69716
8445,4117,8088,2,43521
8446,4702,2747,3,145469
8447,3212,4500,8,171534
8448,6933,4591,9,174653
8449,6856,5646,4,133645
8450,8088,9812,5,53014
8451,4237,3126,4,162570
8452,9614,8858,4,8043
8453,6564,2172,2,185363
8454,7731,8843,6,135062
8455,1901,4996,7,21968
8456,5161,8074,3,167717
8457,3910,6376,1,40057
8458,7531,5204,1,40581
8459,324,1367,6,4371
8460,9200,4930,5,58527
8461,2611,2840,8,4267
8462,7468,7192,4,846
8463,6315,7628,3,27656
8464,7298,3183,8,121319
8465,10105,9258,5,156828
8466,6184,7855,10,143366
8467,4407,4647,3,109150
8468,6103,944,5,46378
8469,9764,954,7,47861
8470,3630,698,6,112310
8471,5349,6390,3,104474
8472,5110,319,5,89821
8473,8086,7849,4,38755
8474,1871,4008,8,130005
8475,4391,446,3,85710
8476,4727,4585,1,91110
8477,6015,9831,9,33930
8478,854,6256,3,34036
8479,6158,1200,7,47796
8480,5958,903,8,150442
8481,3427,3660,8,96918
8482,1889,8596,7,6180
8483,8425,6271,4,29124
8484,4336,8033,6,142988
8485,9959,9105,4,161305
8486,3029,2838,9,4351
8487,4638,5578,10,155875
8488,1567,2285,8,154377
8489,5914,6660,10,116267
8490,7957,2154,8,121119
8491,5490,5823,7,132587
8492,3811,5374,2,10031
8493,4562,8446,10,138594
8494,5541,4803,4,70969
8495,3589,5678,7,196759
8496,5597,8227,4,177247
8497,3879,1337,4,73237
8498,7013,8325,10,120701
8499,4230,3796,5,10659
8500,3309,9280,3,130580
8501,3236,982,10,28636
8502,9308,4923,2,81660
8503,10088,7579,8,11115
8504,8907,3541,9,170715
8505,2250,1052,6,167411
8506,9538,5056,2,152360
8507,2458,5264,7,33300
8508,4220,4382,8,72838
8509,4349,5183,10,172601
8510,2955,2961,7,10977
8511,4378,9322,8,146925
8512,6376,2117,10,49965
8513,569,4409,4,113670
8514,9643,8304,10,185970
8515,3270,8490,10,62426
8516,4064,1904,9,107123
8517,1132,1316,10,111925
8518,256,9515,5,54082
8519,432,5066,2,172944
8520,4640,3940,1,13751
8521,4034,1980,7,129160
8522,3991,9332,7,28107
8523,6328,7062,9,94286
8524,936,9645,9,75296
8525,7482,1962,7,168037
8526,3620,6309,3,140473
8527,6229,720,8,111717
8528,9739,7032,10,148160
8529,10106,9077,2,196826
8530,878,4149,6,40872
8531,2940,3751,6,66199
8532,5995,5138,9,114207
8533,8816,1632,8,187461
8534,231,653,9,84349
8535,206,9302,6,160415
8536,9456,4308,3,195394
8537,6202,6841,10,12189
8538,1604,2553,10,157159
8539,9130,5595,1,121264
8540,9796,1426,3,125291
8541,2486,5994,4,139112
8542,5676,4365,6,92456
8543,2047,1268,3,48946
8544,3711,2745,2,38934
8545,4647,8302,10,16446
8546,1318,8109,4,66687
8547,3319,3121,1,141616
8548,9249,8298,4,147982
8549,5821,3848,8,133804
8550,4805,6520,2,90701
8551,6785,5377,6,85881
8552,6059,5676,7,24651
8553,3534,4005,1,16371
8554,7840,2636,10,194653
8555,2899,4954,1,101939
8556,9185,4422,5,172385
8557,7010,4540,2,134009
8558,9123,8414,2,132306
8559,8468,5199,9,13746
8560,819,7154,7,99364
8561,8843,2569,3,32188
8562,5834,9930,3,28249
8563,4196,7790,3,196572
8564,9134,2496,5,52353
8565,8572,6714,4,102516
8566,2154,4058,5,93828
8567,7475,9823,7,33649
8568,1036,6553,6,128066
8569,7147,1544,7,118931
8570,8290,7771,6,118758
8571,6178,2086,10,94741
8572,4065,9972,5,49484
8573,7144,9832,6,166751
8574,1088,3939,9,95122
8575,7926,7856,8,126698
8576,3470,9805,2,27266
8577,6680,7216,6,157582
8578,937,3010,4,30924
8579,4696,9640,7,12192
8580,4644,9196,4,170333
8581,5064,5015,2,197279
8582,7658,2794,3,41781
8583,3158,3510,7,130956
8584,1165,8866,3,162161
8585,3518,2683,2,149975
8586,5076,4941,2,103030
8587,8179,7777,1,48371
8588,4933,524,9,73136
8589,2460,3822,8,135751
8590,4343,2594,3,26953
8591,8613,7694,6,85941
8592,9623,8986,8,187963
8593,9303,7254,9,12203
8594,8252,203,2,187993
8595,7456,5259,10,132935
8596,5469,6864,2,142241
8597,7818,9969,5,59101
8598,562,692,10,131440
8599,951,2317,6,136159
8600,3449,1589,10,82634
8601,919,7003,5,137818
8602,845,1434,5,114549
8603,7920,2005,1,166321
8604,8221,9319,6,75405
8605,4461,10059,6,43372
8606,7567,265,10,92919
8607,3133,7023,4,125457
8608,4672,410,2,7714
8609,7203,9189,8,8206
8610,4440,2059,2,55522
8611,2279,6877,2,120820
8612,9306,4795,4,126977
8613,8519,6895,1,64600
8614,3099,6422,7,107882
8615,670,2858,4,109863
8616,3523,1664,9,16985
8617,1236,4108,7,157346
8618,5279,8400,4,197327
8619,9884,5160,10,69400
8620,2450,1107,5,125169
8621,7464,213,4,24906
8622,4004,9635,10,182075
8623,1183,7676,5,123596
8624,3420,4602,5,101245
8625,6601,4866,2,67607
8626,1568,9992,6,3324
8627,2385,9062,5,66779
8628,7952,286,10,137323
8629,7653,8114,7,56756
8630,7173,3769,3,122616
8631,9512,7029,7,191579
8632,1513,6293,2,33475
8633,2963,8889,6,165276
8634,9134,2015,9,97657
8635,5596,1177,2,102264
8636,629,500,6,187583
8637,7372,7685,10,120907
8638,3190,8063,6,183236
8639,9089,225,4,147161
8640,6060,3720,9,177240
8641,6499,4261,1,138849
8642,9418,4314,4,22395
8643,8204,3082,6,146229
8644,4383,4481,10,73297
8645,8145,3441,5,85000
8646,5727,5605,9,136705
8647,4563,7317,6,114681
8648,717,5529,8,112514
8649,4329,1977,6,171990
8650,1948,9293,2,68565
8651,6854,6935,5,722
8652,682,2862,9,2255
8653,6407,1908,6,190277
8654,2654,1050,9,185589
8655,5700,6032,5,34623
8656,3682,8826,2,63341
8657,3146,4061,6,197955
8658,1310,1409,8,64270
8659,4761,1851,10,38124
8660,9492,210,9,83601
8661,9578,5761,10,34346
8662,4519,5036,6,172793
8663,7956,9177,3,48980
8664,700,9327,1,42983
8665,4204,6807,7,150746
8666,6810,7651,6,126922
8667,983,6018,6,61857
8668,9476,9738,5,50783
8669,5552,5946,9,196670
8670,8979,7530,7,48662
8671,987,8926,8,85442
8672,10165,7835,2,88131
8673,2202,7079,1,165392
8674,753,2839,1,62791
8675,5319,4337,3,26066
8676,8772,5902,8,172789
8677,4925,3822,10,17689
8678,8133,6450,10,131527
8679,6906,6393,1,19534
8680,9868,6990,5,62613
8681,2805,1768,3,75329
8682,2804,3385,6,63369
8683,8326,6793,6,89619
8684,1544,6993,5,24735
8685,7436,5404,4,90388
8686,4531,5389,5,37282
8687,931,9062,7,178661
8688,10131,5236,1,57573
8689,4118,5472,1,183171
8690,4303,353,10,50937
8691,5535,6382,5,25137
8692,8090,9973,6,72043
8693,3088,8327,10,2343
8694,5077,7903,10,59271
8695,419,620,9,37204
8696,4166,7836,8,111157
8697,2239,6964,10,158629
8698,1674,981,6,21651
8699,7151,3055,9,93102
8700,9444,8260,6,98150
8701,4895,4789,9,40154
8702,679,5501,4,161007
8703,6661,5959,8,197314
8704,4289,2731,5,67244
8705,7611,2583,5,119004
8706,7578,3720,3,25884
8707,6720,7603,6,149096
8708,1052,4994,10,51947
8709,2373,3558,7,103224
8710,9828,6670,5,27474
8711,8590,3932,6,86662
8712,4197,8725,3,179251
8713,971,3439,4,44366
8714,8596,8808,4,52193
8715,9447,3218,5,103851
8716,1649,8691,4,50140
8717,5555,3606,9,122582
8718,6474,7041,7,173794
8719,8709,2213,5,62105
8720,6019,2555,6,102163
8721,5690,7969,4,172157
8722,5562,7525,7,15850
8723,6047,10061,3,111481
8724,1986,3704,8,95466
8725,3301,8693,4,110444
8726,2065,5435,10,119143
8727,3777,4896,2,80585
8728,3362,3504,1,187936
8729,6284,8668,8,110220
8730,6059,2448,5,48738
8731,6682,1958,2,46698
8732,1451,6658,5,77813
8733,9879,9578,3,35123
8734,4133,3355,10,150058
8735,5694,9152,2,5687
8736,3427,8258,4,96020
8737,2760,5196,10,104325
8738,10102,8094,10,94286
8739,3032,4185,10,176181
8740,6946,3597,10,87437
8741,6947,6178,6,86003
8742,877,7424,6,66391
8743,9275,8841,3,25860
8744,5735,2550,8,170081
8745,4169,7133,2,13362
8746,7606,596,1,116909
8747,2244,8058,5,133705
8748,7042,6836,9,97061
8749,7951,1569,8,150085
8750,6011,6391,7,69939
8751,1423,6322,8,38298
8752,2716,3769,5,83732
8753,2641,8920,6,101004
8754,8506,6296,2,33089
8755,8907,3251,1,58745
8756,9949,1856,6,105492
8757,8882,115,5,22436
8758,2231,5014,5,51379
8759,8290,7254,3,73451
8760,973,454,5,197166
8761,5818,9833,6,12555
8762,4552,7704,5,153979
8763,6290,7053,4,101652
8764,8282,7814,2,103543
8765,2629,10031,9,49221
8766,2147,8896,1,174886
8767,5104,5111,7,175659
8768,4487,1492,1,143793
8769,3126,6765,5,198509
8770,5331,4697,8,131107
8771,5475,7687,2,84660
8772,7085,5743,3,36167
8773,7154,9102,5,1973
8774,2046,2752,3,180210
8775,1503,9339,9,62578
8776,2521,5241,2,113330
8777,3856,571,5,184242
8778,7447,1219,9,2266
8779,4756,9161,7,160166
8780,202,6332,1,105107
8781,868,5148,5,167293
8782,8579,9975,4,104395
8783,8500,8706,10,155894
8784,6152,7664,6,181579
8785,1131,9142,1,98312
8786,10068,8519,10,15365
8787,5907,7449,5,41530
8788,2735,3849,7,165871
8789,366,9563,8,102195
8790,2690,3198,4,57428
8791,4633,8183,2,149811
8792,5504,6954,3,38970
8793,5845,3546,6,163031
8794,1074,6888,3,88116
8795,5880,6383,1,7007
8796,9680,1371,5,121621
8797,2095,2758,10,112853
8798,9848,5276,6,49384
8799,3406,8991,1,145409
8800,7104,5972,9,150518
8801,2155,1465,5,105086
8802,3168,1184,2,107399
8803,5442,2076,4,199820
8804,5457,4470,9,19384
8805,747,2962,10,184062
8806,3131,3669,8,181726
8807,2537,1451,10,155795
8808,472,5114,1,115616
8809,1383,8985,1,193506
8810,5325,4484,4,117423
8811,3809,7093,6,100393
8812,2827,4858,2,96866
8813,3414,5673,5,12039
8814,394,4182,7,147605
8815,4130,8562,7,105165
8816,5921,7662,4,108951
8817,5769,1555,9,109895
8818,7479,4043,10,180326
8819,4870,4192,3,165429
8820,9795,7299,8,191624
8821,9157,2947,9,89422
8822,6412,9291,1,23268
8823,542,7083,3,67634
8824,2275,9645,9,56683
8825,675,3656,5,97305
8826,6223,9397,1,131957
8827,9803,8851,1,76407
8828,6823,5129,4,176171
8829,1446,7274,10,124304
8830,9282,1252,1,15582
8831,3748,6465,2,144271
8832,8682,518,9,27927
8833,5029,1638,8,116257
8834,5296,8963,9,25212
8835,2911,9267,8,196593
8836,4246,8216,7,67229
8837,10112,8366,8,33626
8838,6526,7121,3,110578
8839,4065,3194,5,193552
8840,8335,3535,1,71895
8841,7013,6971,8,44451
8842,4814,6389,4,94839
8843,7627,7215,10,165151
8844,1155,9275,6,78198
8845,6426,7144,8,3653
8846,7707,7049,8,61786
8847,9996,2493,2,47310
8848,3552,243,1,16844
8849,741,210,6,3366
8850,3230,9222,9,162142
8851,690,4971,5,79125
8852,2663,8133,5,25940
8853,6368,7810,1,30698
8854,9058,6761,3,52999
8855,8149,6357,10,40973
8856,5549,4048,9,162806
8857,3603,7347,3,152142
8858,3820,8541,9,54189
8859,581,5183,1,110839
8860,6463,6837,9,22411
8861,9008,961,7,18639
8862,9844,659,1,78560
8863,2506,718,9,5624
8864,2711,5819,8,132437
8865,2599,867,5,151978
8866,1075,1243,8,147053
8867,3664,3921,10,11997
8868,313,6874,3,23265
8869,5948,8221,9,159648
8870,1753,278,10,122449
8871,2967,9751,2,157877
8872,3655,6075,9,191468
8873,6612,9971,10,32896
8874,3741,5246,7,10828
8875,7637,9705,10,97421
8876,529,466,7,108904
8877,2960,7980,4,150362
8878,9930,8187,9,121434
8879,1573,7992,8,98607
8880,7142,6222,4,187707
8881,2583,3999,6,119191
8882,700,4883,10,147883
8883,3308,2834,10,193210
8884,2294,6150,5,50371
8885,2969,5107,7,20251
8886,8496,3711,8,52550
8887,522,5098,9,130448
8888,5107,7548,5,62723
8889,9372,1020,8,161638
8890,756,6615,9,140884
8891,10145,7177,5,80308
8892,8699,5026,5,163609
8893,2290,6616,5,126211
8894,7515,6835,6,150101
8895,6594,420,2,159188
8896,5049,2344,1,141973
8897,5736,1324,7,115447
8898,1199,8911,1,175168
8899,3990,10030,1,5712
8900,8851,8059,1,187061
8901,3138,4258,1,194641
8902,4144,8652,2,12428
8903,8996,7393,2,172183
8904,7441,2391,2,10331
8905,1076,2103,7,61601
8906,5558,3392,2,167954
8907,2489,4069,4,144704
8908,6503,2928,8,92055
8909,8389,3156,10,184846
8910,8923,3080,9,193043
8911,2482,5419,9,91497
8912,7960,4564,3,192554
8913,456,5182,5,152874
8914,4215,2788,9,180942
8915,9315,5537,10,36409
8916,712,9254,2,106773
8917,9991,3842,6,95974
8918,1291,8311,1,149316
8919,9086,7020,3,10950
8920,2852,8439,3,196570
8921,1665,268,5,133805
8922,4248,7846,9,31444
8923,4210,357,3,161283
8924,5534,4705,4,147036
8925,7122,540,8,103025
8926,5334,3250,9,187622
8927,2957,7864,6,26644
8928,5763,4302,2,111007
8929,2954,7672,8,89789
8930,9464,9767,4,116524
8931,10102,722,4,199962
8932,2120,4517,5,115297
8933,2815,3374,6,138464
8934,7569,1901,3,17687
8935,9686,3249,2,106088
8936,6389,546,8,98550
8937,7231,6821,10,26600
8938,5472,6971,4,42031
8939,7851,7374,1,165845
8940,5490,868,2,76659
8941,7506,9458,1,98496
8942,2799,4977,10,44618
8943,5451,3683,2,75529
8944,3748,5665,9,179979
8945,4849,6549,2,141271
8946,10039,143,4,163192
8947,9080,1244,7,77565
8948,4187,8250,2,73145
8949,8077,1735,4,152555
8950,639,9325,5,106076
8951,2181,5003,1,49617
8952,8041,1619,1,152088
8953,4848,1489,3,182118
8954,7373,3958,5,11308
8955,4830,5596,6,43456
8956,2838,7414,4,72394
8957,1415,4223,8,63236
8958,5672,1695,1,90364
8959,3967,9420,10,92818
8960,6846,135,2,98800
8961,6639,7778,1,17011
8962,6654,5308,7,184881
8963,5692,6984,2,195905
8964,826,8453,8,157102
8965,934,4558,7,88879
8966,5482,4404,6,104181
8967,3257,9453,10,177511
8968,5408,2374,2,32306
8969,1270,2212,4,156062
8970,2132,7424,1,109112
8971,4592,3630,10,103745
8972,6987,4779,5,172431
8973,2819,2573,5,122579
8974,5260,9426,6,111352
8975,3483,9009,10,69551
8976,2907,3697,2,83292
8977,8985,271,8,98684
8978,8758,7654,4,69336
8979,1582,6253,8,73296
8980,7276,2447,8,71765
8981,8868,6337,9,185043
8982,8828,6320,3,105065
8983,6518,9805,4,94846
8984,9634,2927,10,172569
8985,7605,8251,2,120100
8986,8748,6084,7,111355
8987,1737,6066,8,128179
8988,9438,7756,4,35022
8989,3119,7809,2,25463
8990,7505,6289,7,199862
8991,5265,1988,3,20617
8992,5597,5994,2,104521
8993,4228,3296,8,19068
8994,6543,7790,4,57804
8995,1488,5025,10,135009
8996,5170,8175,5,61623
8997,8051,595,8,60541
8998,5963,232,7,44255
8999,8241,8546,2,2706
9000,814,999,8,126121
9001,784,5623,1,56759
9002,4393,2313,7,48162
9003,9701,7508,5,78338
9004,7537,495,4,111875
9005,3257,5792,2,2536
9006,9750,9455,5,32619
9007,5229,5926,2,171077
9008,8871,948,5,21013
9009,4188,4885,3,72954
9010,2355,9429,6,79868
9011,3643,9081,8,148416
9012,9114,4013,2,194701
9013,2311,2341,7,98457
9014,4153,2505,2,84070
9015,5119,6073,2,61673
9016,5958,4399,6,157602
9017,6032,590,7,134076
9018,7701,9942,6,49994
9019,9463,6551,9,142083
9020,627,3255,5,115867
9021,7357,9468,10,39648
9022,5975,4855,8,146941
9023,10118,5880,4,26592
9024,4961,1032,3,151263
9025,7142,3239,9,163983
9026,3025,650,4,125825
9027,1696,5651,8,133049
9028,7662,3700,3,183543
9029,2556,9981,1,34306
9030,1742,482,9,178765
9031,2105,820,3,21063
9032,3173,1583,1,102539
9033,10000,9162,1,44767
9034,4497,8745,5,171358
9035,4144,219,1,36948
9036,6239,4653,2,14543
9037,6120,4582,9,125502
9038,10086,1177,2,181938
9039,4995,3784,9,195988
9040,2004,9200,3,130450
9041,9259,1975,7,46432
9042,828,486,4,59573
9043,2717,8247,3,172556
9044,2217,6600,10,31153
9045,834,2818,7,80006
9046,1209,2989,8,67531
9047,3134,2572,8,66371
9048,4860,3852,3,150682
9049,2651,7670,5,106275
9050,6880,6197,1,160412
9051,9291,7592,8,116740
9052,1541,6675,9,140126
9053,8601,8282,6,130633
9054,1882,408,7,155638
9055,3637,1041,1,51779
9056,8101,3355,8,134547
9057,1274,3635,7,86658
9058,4752,7542,4,139704
9059,4707,9495,2,34364
9060,4442,3963,5,34747
9061,2803,7059,10,67686
9062,6181,1768,5,103713
9063,10115,810,6,120814
9064,3493,485,8,157487
9065,7367,7623,2,190640
9066,787,5263,8,162129
9067,1232,3549,7,32326
9068,1904,3982,9,199190
9069,979,986,7,79301
9070,3212,7926,7,141549
9071,4202,1031,1,77633
9072,6071,9062,6,57314
9073,9186,6593,5,66699
9074,8669,7856,7,172114
9075,5713,6275,5,145224
9076,9200,569,9,126288
9077,7704,4321,3,126932
9078,9447,9053,9,176666
9079,4153,1147,9,100976
9080,3616,263,10,53378
9081,2845,217,6,7105
9082,2259,4986,7,50083
9083,8594,3493,2,115066
9084,3408,1545,2,129942
9085,5537,2605,1,76501
9086,4392,296,3,41203
9087,8185,1695,2,126145
9088,2966,2228,6,137633
9089,2604,458,10,29914
9090,8429,7044,6,36370
9091,8682,6891,5,157799
9092,4783,2545,9,15247
9093,860,6538,9,23930
9094,3087,7706,4,130049
9095,4531,1071,8,28463
9096,8658,4933,3,150254
9097,1210,9723,2,61228
9098,395,2167,7,67964
9099,8873,5793,8,135481
9100,978,5576,1,32238
9101,9983,1721,6,12170
9102,5613,4922,8,54704
9103,432,4067,3,145639
9104,8480,6997,6,15796
9105,8338,5791,8,173392
9106,2546,7959,3,183778
9107,7164,7786,3,21277
9108,5600,3585,6,11651
9109,8958,5063,8,71191
9110,3312,425,1,68265
9111,5034,7688,7,14988
9112,1561,2693,10,18348
9113,6350,1550,6,37727
9114,7811,9714,9,67668
9115,7517,2623,8,48090
9116,3570,6043,6,46439
9117,5570,2141,9,197340
9118,1262,4740,8,38652
9119,4322,3296,6,133522
9120,7089,5782,1,143689
9121,2247,4238,4,37961
9122,866,7337,2,110733
9123,6719,6461,8,71375
9124,10080,5988,4,16921
9125,2523,8739,6,199848
9126,7639,6446,1,44513
9127,2884,4633,9,183244
9128,1132,576,10,47424
9129,1856,9292,4,170510
9130,4783,6813,3,152627
9131,4992,7537,8,80724
9132,734,677,3,65219
9133,1759,4250,8,103756
9134,9736,899,10,112437
9135,9448,5105,7,125085
9136,5372,251,2,99932
9137,6987,3564,8,146496
9138,10075,3388,8,30366
9139,6814,6008,5,189312
9140,1539,871,5,78866
9141,1036,9265,1,136573
9142,9194,5085,6,14373
9143,6574,1178,2,4534
9144,2210,1830,2,32300
9145,3778,5692,10,125127
9146,4181,1305,10,189684
9147,8193,9121,5,135740
9148,7495,8369,2,135928
9149,4957,3641,3,21815
9150,4688,9083,4,58565
9151,7609,5148,3,85033
9152,4627,8148,5,54814
9153,4355,2882,7,87813
9154,357,756,9,51046
9155,9424,5680,3,85550
9156,4456,855,4,133094
9157,4602,9445,2,177169
9158,5343,9073,9,181007
9159,7298,7952,9,188938
9160,5774,5528,1,152814
9161,1807,9255,1,4753
9162,1565,8415,10,196291
9163,391,1746,9,11946
9164,5098,7052,7,12991
9165,865,8633,2,78157
9166,9989,5844,9,90209
9167,3490,6163,1,50485
9168,9696,2614,7,76398
9169,7058,4710,8,63817
9170,9084,8880,3,117013
9171,7883,8521,10,185156
9172,4043,5829,7,37184
9173,7446,691,2,125836
9174,9677,8649,10,23112
9175,5261,9993,6,163815
9176,7830,9677,7,174211
9177,3494,9772,9,131521
9178,3886,2409,10,77416
9179,7258,1677,7,48391
9180,2430,834,3,171005
9181,2692,910,1,8056
9182,577,8129,10,58977
9183,4359,156,9,134992
9184,4265,1348,4,163836
9185,4656,2113,5,153170
9186,2617,8642,5,87143
9187,5201,446,7,106770
9188,8401,4032,8,133103
9189,10011,9724,6,10679
9190,2873,4927,9,90055
9191,2230,1311,4,55946
9192,7297,7737,4,114724
9193,4700,7330,5,25586
9194,9753,6326,10,153419
9195,6422,7757,10,11159
9196,8182,6082,5,112759
9197,9945,4459,7,28404
9198,3926,5279,4,159360
9199,6980,7266,4,177241
9200,9055,6420,10,153338
9201,6286,5772,5,158954
9202,9965,1346,10,52930
9203,3388,1270,5,33444
9204,7518,7719,8,135505
9205,815,4843,5,115727
9206,1750,2691,10,143479
9207,10019,3197,3,124748
9208,8263,8373,8,175803
9209,5492,3359,10,159110
9210,4166,9676,9,132461
9211,3845,3973,10,157314
9212,9517,8599,2,71882
9213,8317,3296,1,68410
9214,6940,217,10,116945
9215,1111,9703,9,44029
9216,6438,165,6,81560
9217,9502,9593,2,162053
9218,7092,2034,10,26631
9219,9963,8320,1,124007
9220,5513,4319,6,16545
9221,8207,3558,5,111861
9222,4695,7575,2,174037
9223,2555,3667,1,189893
9224,6483,8901,3,165252
9225,10032,7730,1,24842
9226,3950,6066,5,169284
9227,1155,1660,4,4832
9228,7894,9279,8,147165
9229,4837,3727,7,166624
9230,3462,3425,6,182770
9231,5812,9463,10,93774
9232,4096,6520,1,114110
9233,7734,7002,8,73688
9234,2339,9010,6,114926
9235,6494,4592,6,63080
9236,9669,5481,6,38049
9237,2578,4999,6,24086
9238,8933,1872,4,27092
9239,6278,2611,4,70161
9240,9479,9929,1,53185
9241,7986,1214,1,164004
9242,9993,5229,5,88580
9243,2594,6560,1,64031
9244,2286,4204,7,100724
9245,3116,5692,1,6899
9246,5772,745,4,23105
9247,2958,8302,2,32251
9248,6816,5580,10,131025
9249,8257,723,10,164427
9250,3697,9401,10,23854
9251,9974,8017,8,96584
9252,5646,7744,4,196259
9253,9582,9257,6,10191
9254,9423,10009,2,11056
9255,8882,2996,8,129122
9256,1510,1100,2,157310
9257,358,3146,9,6415
9258,3374,859,5,94598
9259,3699,481,10,44206
9260,6665,6667,2,199007
9261,2130,5276,8,154197
9262,5465,973,4,153539
9263,8347,6231,7,151919
9264,3737,2035,8,63960
9265,512,7594,7,60163
9266,2971,2796,4,183999
9267,3604,9315,5,52694
9268,8895,6517,4,193256
9269,9077,4346,6,94093
9270,4232,2539,9,179534
9271,6083,6407,8,19912
9272,7569,167,3,129598
9273,3005,9570,7,156721
9274,4086,1586,10,28501
9275,383,6017,8,199099
9276,8004,3451,5,121099
9277,7917,4489,2,23735
9278,5639,8443,10,70910
9279,6565,9192,4,140252
9280,3444,1666,10,30261
9281,2468,6955,6,118389
9282,6283,5245,2,89003
9283,1302,633,9,62347
9284,7977,6355,10,168512
9285,9849,3593,7,75264
9286,4317,4184,2,6740
9287,369,2897,5,79004
