OrderID,CustomerID,OrderDate,TotalAmount,PaymentMethod,Status
7973,2352,2023-04-17,189391,Net Banking,Processing
7974,4531,2023-01-21,4660,Credit Card,Shipped
7975,7693,2023-05-01,41132,UPI,Delivered
7976,5887,2024-03-25,58588,UPI,Processing
7977,6339,2023-08-30,134249,Credit Card,Shipped
7978,8800,2023-01-29,57834,Credit Card,Processing
7979,1004,2024-03-18,166090,Net Banking,Shipped
7980,6223,2023-09-28,58884,Credit Card,Processing
7981,8377,2023-04-12,183992,Net Banking,Processing
7982,6910,2023-05-18,159721,Debit Card,Delivered
7983,10,2023-04-06,69103,Net Banking,Shipped
7984,446,2024-06-01,135338,Net Banking,Processing
7985,6271,2023-03-06,108399,Debit Card,Delivered
7986,308,2024-05-18,155304,Net Banking,Delivered
7987,8338,2024-07-20,164463,UPI,Cancelled
7988,3074,2024-10-30,48730,Debit Card,Processing
7989,2949,2024-08-02,17416,Debit Card,Cancelled
7990,940,2024-03-17,74545,Debit Card,Delivered
7991,1583,2023-08-21,106419,UPI,Shipped
7992,9788,2024-12-11,80106,UPI,Shipped
7993,180,2023-10-03,150845,UPI,Delivered
7994,9009,2024-01-09,125045,Debit Card,Cancelled
7995,9123,2024-07-28,13091,Credit Card,Delivered
7996,4446,2023-11-10,134558,Credit Card,Shipped
7997,2121,2023-05-10,160586,Debit Card,Delivered
7998,913,2024-09-05,155570,UPI,Delivered
7999,180,2023-04-10,93766,Debit Card,Processing
8000,3544,2023-12-23,110257,Credit Card,Delivered
8001,2721,2023-08-28,13353,Credit Card,Shipped
8002,7967,2025-01-01,15865,Credit Card,Processing
8003,4745,2023-06-26,106897,UPI,Cancelled
8004,6268,2023-11-25,86459,UPI,Cancelled
8005,2051,2023-05-04,130903,Debit Card,Processing
8006,5183,2023-07-24,94362,Debit Card,Cancelled
8007,5336,2023-12-15,83752,Credit Card,Delivered
8008,3209,2024-08-20,26104,Credit Card,Delivered
8009,3776,2024-11-23,4908,UPI,Shipped
8010,7452,2023-07-09,175593,Debit Card,Shipped
8011,891,2024-06-04,60143,Credit Card,Processing
8012,9748,2023-06-08,115509,UPI,Shipped
8013,9065,2023-03-14,167129,Credit Card,Processing
8014,5555,2024-08-26,169331,Debit Card,Processing
8015,1721,2023-09-27,138033,Net Banking,Processing
8016,5057,2023-08-11,154751,UPI,Processing
8017,4274,2024-06-09,114594,UPI,Cancelled
8018,1010,2023-09-30,190591,UPI,Shipped
8019,7068,2024-03-04,119379,Debit Card,Cancelled
8020,1907,2023-05-05,22143,Debit Card,Shipped
8021,2058,2023-03-20,125904,Credit Card,Cancelled
8022,8145,2024-03-24,187374,Net Banking,Delivered
8023,9767,2023-12-12,7849,Debit Card,Shipped
8024,1485,2023-03-13,196965,UPI,Cancelled
8025,9190,2024-08-15,150475,Net Banking,Delivered
8026,7262,2023-04-14,170617,Credit Card,Processing
8027,1621,2024-12-04,10721,Debit Card,Processing
8028,5395,2024-06-29,78806,UPI,Delivered
8029,1112,2023-04-28,19939,Credit Card,Processing
8030,4092,2023-10-12,179026,Net Banking,Cancelled
8031,8538,2024-04-30,155923,Credit Card,Shipped
8032,8286,2024-04-01,13341,UPI,Processing
8033,4981,2023-01-10,193625,Net Banking,Shipped
8034,7034,2024-09-09,196222,Credit Card,Shipped
8035,9195,2024-11-24,131892,Credit Card,Cancelled
8036,5327,2023-07-16,172444,Debit Card,Cancelled
8037,6637,2023-06-03,14044,UPI,Shipped
8038,5320,2023-12-05,24058,Credit Card,Delivered
8039,1241,2024-08-07,58960,Net Banking,Shipped
8040,6209,2024-01-18,146039,Debit Card,Shipped
8041,9087,2024-08-01,23638,Debit Card,Processing
8042,5095,2024-09-25,14778,UPI,Cancelled
8043,9481,2023-05-27,97250,Net Banking,Delivered
8044,5532,2024-05-29,38314,Net Banking,Delivered
8045,7219,2023-06-14,133162,Net Banking,Cancelled
8046,628,2024-11-02,35813,Net Banking,Processing
8047,4236,2023-03-24,6440,Credit Card,Shipped
8048,7088,2023-11-13,6224,Debit Card,Cancelled
8049,5146,2023-09-17,156919,Credit Card,Delivered
8050,5017,2023-02-12,101035,UPI,Shipped
8051,5365,2023-04-20,28357,Debit Card,Cancelled
8052,8185,2024-06-08,150174,UPI,Shipped
8053,996,2024-02-13,90025,Net Banking,Cancelled
8054,6716,2024-08-18,102914,UPI,Processing
8055,1081,2023-11-18,45397,UPI,Cancelled
8056,9427,2024-02-18,106480,Net Banking,Delivered
8057,1346,2024-08-30,167381,Net Banking,Delivered
8058,8786,2023-03-20,128913,UPI,Cancelled
8059,956,2023-04-15,192588,Net Banking,Delivered
8060,4551,2023-01-27,57375,UPI,Shipped
8061,2599,2023-08-30,170465,Debit Card,Cancelled
8062,9512,2024-05-24,176364,Credit Card,Processing
8063,3382,2024-12-15,32355,Debit Card,Cancelled
8064,5168,2023-11-17,174177,Debit Card,Cancelled
8065,4233,2023-01-22,144888,Net Banking,Delivered
8066,3359,2024-04-27,66871,UPI,Processing
8067,9904,2023-05-14,156374,UPI,Cancelled
8068,1047,2024-03-14,182184,Debit Card,Delivered
8069,8103,2024-02-19,140119,Credit Card,Shipped
8070,8828,2023-06-09,48280,Net Banking,Shipped
8071,4241,2024-06-11,54176,Credit Card,Shipped
8072,2989,2023-12-27,18363,Debit Card,Delivered
8073,1624,2024-11-25,24421,UPI,Processing
8074,4151,2023-10-06,146644,Credit Card,Delivered
8075,6786,2024-05-02,40724,Credit Card,Cancelled
8076,3605,2023-06-23,62812,Net Banking,Shipped
8077,234,2024-07-20,112821,Credit Card,Processing
8078,3270,2023-07-31,126023,Credit Card,Shipped
8079,2240,2023-05-24,33973,Debit Card,Delivered
8080,4398,2023-06-09,147543,Credit Card,Shipped
8081,8647,2023-11-02,120487,Debit Card,Shipped
8082,8103,2023-06-16,72683,Net Banking,Processing
8083,2530,2023-08-10,184239,Credit Card,Processing
8084,722,2024-07-17,102668,Debit Card,Delivered
8085,8264,2024-08-30,123503,Credit Card,Shipped
8086,2265,2023-03-01,27005,UPI,Delivered
8087,4469,2024-10-01,41015,Debit Card,Delivered
8088,3063,2024-09-24,132983,Credit Card,Cancelled
8089,8997,2025-01-03,109739,UPI,Delivered
8090,9514,2023-03-16,152836,UPI,Shipped
8091,9383,2023-02-25,96341,Net Banking,Processing
8092,8445,2024-09-28,8561,Credit Card,Processing
8093,2485,2024-04-29,87301,Net Banking,Cancelled
8094,2101,2023-12-04,26199,Debit Card,Delivered
8095,3568,2024-09-15,125592,Credit Card,Processing
8096,844,2023-10-14,132707,Credit Card,Cancelled
8097,1978,2024-10-05,140500,Debit Card,Processing
8098,3940,2023-09-13,79730,Debit Card,Shipped
8099,2504,2023-02-21,30307,UPI,Processing
8100,3013,2023-06-21,80538,Credit Card,Cancelled
8101,6447,2024-10-20,169038,UPI,Cancelled
8102,4270,2023-06-27,139584,UPI,Cancelled
8103,4396,2024-03-14,181455,Credit Card,Cancelled
8104,7759,2024-07-14,52267,Credit Card,Processing
8105,2118,2024-03-24,186661,Credit Card,Processing
8106,2515,2024-07-16,81508,Credit Card,Processing
8107,9309,2023-02-17,61372,Credit Card,Shipped
8108,7465,2024-02-15,76392,Net Banking,Shipped
8109,3609,2024-07-27,87599,Net Banking,Cancelled
8110,269,2024-11-20,145400,UPI,Shipped
8111,6535,2023-01-17,190724,Net Banking,Cancelled
8112,2051,2024-04-21,54353,Net Banking,Cancelled
8113,4567,2024-05-28,71221,Net Banking,Shipped
8114,6095,2023-08-24,121093,Credit Card,Processing
8115,9774,2025-01-05,35634,Debit Card,Delivered
8116,4579,2024-06-12,17599,Net Banking,Processing
8117,9301,2023-06-25,10293,Credit Card,Processing
8118,3356,2023-08-19,116461,UPI,Shipped
8119,285,2023-09-13,126290,UPI,Cancelled
8120,2320,2023-03-16,18398,Net Banking,Shipped
8121,7939,2023-05-09,126637,UPI,Delivered
8122,3985,2024-06-02,183914,Debit Card,Processing
8123,8111,2024-07-02,36227,Credit Card,Cancelled
8124,822,2024-04-20,145839,UPI,Cancelled
8125,348,2023-07-08,65120,Net Banking,Cancelled
8126,871,2024-01-11,123695,Net Banking,Cancelled
8127,8404,2024-06-20,188504,Net Banking,Processing
8128,3142,2023-08-24,125449,Net Banking,Shipped
8129,2706,2024-11-21,173103,Credit Card,Processing
8130,7834,2023-12-12,104511,Debit Card,Shipped
8131,8406,2024-06-05,110403,UPI,Shipped
8132,5431,2024-03-08,51720,UPI,Delivered
8133,1805,2023-08-19,154943,Net Banking,Shipped
8134,2402,2024-04-18,108028,UPI,Cancelled
8135,892,2023-06-08,191745,Debit Card,Cancelled
8136,3521,2024-07-17,94724,UPI,Cancelled
8137,50,2024-10-15,128401,Net Banking,Cancelled
8138,4888,2024-01-07,175999,Debit Card,Delivered
8139,5915,2023-10-31,157576,Debit Card,Cancelled
8140,2725,2023-06-03,127594,Debit Card,Cancelled
8141,6287,2023-03-30,193286,UPI,Shipped
8142,5851,2023-05-25,49412,Credit Card,Shipped
8143,8613,2023-12-01,188918,Credit Card,Shipped
8144,7558,2023-10-20,174708,Debit Card,Delivered
8145,1507,2024-05-21,46982,Debit Card,Processing
8146,9462,2023-12-01,156702,Net Banking,Delivered
8147,269,2024-09-23,162003,Debit Card,Delivered
8148,3151,2024-10-24,61212,Credit Card,Delivered
8149,5076,2024-02-01,148561,Net Banking,Shipped
8150,9759,2024-12-18,98986,Credit Card,Cancelled
8151,5761,2024-02-09,174937,UPI,Delivered
8152,6315,2024-08-14,126037,Net Banking,Shipped
8153,867,2025-01-02,41345,Credit Card,Processing
8154,9627,2024-05-14,179357,UPI,Processing
8155,9362,2024-11-23,183849,Credit Card,Delivered
8156,8746,2023-10-23,154452,Credit Card,Processing
8157,1472,2024-09-27,121840,Debit Card,Shipped
8158,8969,2023-09-27,143151,UPI,Delivered
8159,4823,2024-07-02,185722,Credit Card,Shipped
8160,4418,2023-07-03,164221,Debit Card,Cancelled
8161,1385,2024-11-22,146916,Debit Card,Shipped
8162,5526,2024-03-08,12958,Credit Card,Cancelled
8163,7472,2023-08-29,163899,Debit Card,Processing
8164,4340,2024-08-04,189488,Net Banking,Processing
8165,2282,2024-02-20,128929,Debit Card,Delivered
8166,7162,2023-08-26,161280,Debit Card,Shipped
8167,569,2024-02-12,105500,Credit Card,Processing
8168,8295,2024-01-02,179513,UPI,Cancelled
8169,7360,2024-12-13,28134,Net Banking,Shipped
8170,348,2023-04-27,154109,Credit Card,Cancelled
8171,3656,2024-05-23,2538,Debit Card,Processing
8172,7205,2023-03-16,34312,Net Banking,Cancelled
8173,9160,2023-04-16,54753,Debit Card,Delivered
8174,4037,2023-09-28,124723,Credit Card,Delivered
8175,1483,2024-11-25,152557,UPI,Shipped
8176,9732,2024-05-06,165133,Debit Card,Delivered
8177,3905,2024-03-02,91165,Debit Card,Shipped
8178,514,2023-06-19,63030,Debit Card,Delivered
8179,9280,2024-04-17,107084,Debit Card,Delivered
8180,2032,2024-08-26,13501,Debit Card,Cancelled
8181,3067,2024-04-02,160497,Debit Card,Processing
8182,1166,2024-10-21,134336,UPI,Processing
8183,4001,2024-02-04,16790,Net Banking,Processing
8184,5034,2023-10-17,73228,Net Banking,Cancelled
8185,9327,2023-05-29,102322,Credit Card,Shipped
8186,6799,2024-09-13,46028,Net Banking,Shipped
8187,884,2023-11-28,12341,UPI,Delivered
8188,5289,2024-08-02,71026,Net Banking,Processing
8189,6983,2024-03-15,108320,Debit Card,Cancelled
8190,996,2024-06-27,135762,Credit Card,Cancelled
8191,8688,2024-04-13,79117,Net Banking,Processing
8192,3343,2024-06-29,99671,Debit Card,Cancelled
8193,5423,2024-04-04,38670,Credit Card,Processing
8194,4922,2024-09-26,83052,UPI,Shipped
8195,9483,2023-02-14,169067,Debit Card,Shipped
8196,6329,2023-06-12,64943,Credit Card,Shipped
8197,773,2023-11-20,142750,Debit Card,Cancelled
8198,9503,2024-02-29,131165,Net Banking,Delivered
8199,5958,2024-12-22,190726,Net Banking,Delivered
8200,2567,2024-02-11,16174,Debit Card,Delivered
8201,2379,2024-03-09,81312,UPI,Processing
8202,1149,2023-09-11,148415,Credit Card,Cancelled
8203,326,2024-11-29,85432,Net Banking,Delivered
8204,4534,2023-06-30,83647,Debit Card,Delivered
8205,7401,2023-03-19,141959,UPI,Shipped
8206,5352,2024-12-29,176965,UPI,Delivered
8207,4789,2024-08-08,93388,Credit Card,Cancelled
8208,9113,2024-03-10,187687,Net Banking,Shipped
8209,4340,2024-03-31,156873,UPI,Delivered
8210,2058,2024-05-03,134293,UPI,Delivered
8211,4243,2024-06-21,156250,Net Banking,Delivered
8212,4572,2023-06-21,121333,UPI,Processing
8213,920,2024-04-29,98117,Net Banking,Delivered
8214,4904,2023-11-27,149996,UPI,Delivered
8215,8802,2023-11-29,46853,Debit Card,Processing
8216,7600,2023-10-18,60970,UPI,Delivered
8217,7866,2023-04-13,90845,Credit Card,Delivered
8218,6475,2023-05-15,182329,Debit Card,Processing
8219,9471,2023-10-20,79552,Debit Card,Shipped
8220,5819,2023-02-13,153394,UPI,Shipped
8221,9584,2024-09-29,85402,Net Banking,Delivered
8222,6900,2024-04-04,113734,Net Banking,Delivered
8223,2532,2023-08-28,122659,Debit Card,Delivered
8224,4696,2024-06-23,187804,Debit Card,Delivered
8225,5147,2023-04-28,27261,Debit Card,Shipped
8226,8202,2023-09-02,104723,UPI,Delivered
8227,6669,2023-05-25,139175,Credit Card,Processing
8228,208,2024-09-03,139643,UPI,Processing
8229,4880,2023-01-24,198920,Debit Card,Cancelled
8230,651,2024-04-03,4420,Credit Card,Processing
8231,8533,2023-07-30,197818,Credit Card,Shipped
8232,1812,2024-03-05,108293,Net Banking,Delivered
8233,5855,2024-12-26,141681,Debit Card,Delivered
8234,3210,2024-01-10,19595,Credit Card,Delivered
8235,7532,2024-10-09,66582,Credit Card,Shipped
8236,2712,2023-04-09,11000,Debit Card,Shipped
8237,7762,2023-06-04,191360,Credit Card,Shipped
8238,1904,2024-02-03,35589,Debit Card,Cancelled
8239,5747,2024-01-14,53076,Credit Card,Delivered
8240,7219,2023-07-03,103310,Net Banking,Delivered
8241,3419,2023-12-21,47208,UPI,Processing
8242,5576,2024-08-04,71041,Net Banking,Cancelled
8243,2941,2023-03-03,157002,Debit Card,Cancelled
8244,931,2023-10-23,58908,Debit Card,Shipped
8245,3089,2024-03-10,163744,UPI,Cancelled
8246,4465,2024-05-20,18365,Credit Card,Cancelled
8247,35,2024-10-14,168544,Net Banking,Shipped
8248,7090,2024-08-08,116969,Debit Card,Processing
8249,4823,2024-12-23,21466,Debit Card,Shipped
8250,2457,2023-11-26,58046,UPI,Shipped
8251,9078,2023-12-02,9992,Debit Card,Processing
8252,3629,2023-06-09,87851,Net Banking,Shipped
8253,1710,2024-03-31,137904,Credit Card,Processing
8254,3556,2023-11-21,91508,Net Banking,Delivered
8255,3990,2024-04-30,91582,UPI,Processing
8256,220,2024-05-26,70444,Net Banking,Processing
8257,779,2024-06-28,165210,UPI,Processing
8258,2184,2024-10-27,101599,UPI,Shipped
8259,288,2023-03-25,171209,Net Banking,Cancelled
8260,9241,2023-06-27,88391,UPI,Shipped
8261,724,2024-04-03,24827,Credit Card,Processing
8262,8454,2023-08-27,33631,Net Banking,Processing
8263,6934,2024-03-21,121753,Net Banking,Shipped
8264,393,2024-08-17,47776,UPI,Processing
8265,8574,2023-07-18,78164,Debit Card,Delivered
8266,4244,2024-10-07,1538,Debit Card,Shipped
8267,1974,2024-11-09,110775,Net Banking,Processing
8268,9033,2023-08-20,85624,UPI,Shipped
8269,1475,2024-07-24,196294,UPI,Processing
8270,4488,2023-03-21,55243,Net Banking,Cancelled
8271,3403,2023-03-01,122919,Debit Card,Shipped
8272,669,2023-08-21,9528,Debit Card,Processing
8273,9795,2024-10-15,9310,Debit Card,Delivered
8274,6943,2024-12-30,90536,Net Banking,Delivered
8275,906,2024-12-08,18894,Debit Card,Delivered
8276,2395,2023-03-20,185182,UPI,Delivered
8277,391,2024-04-30,114446,Debit Card,Cancelled
8278,7177,2023-11-20,151788,Credit Card,Shipped
8279,712,2024-02-26,109683,UPI,Processing
8280,6691,2024-11-18,28595,UPI,Cancelled
8281,2111,2024-01-17,197418,Net Banking,Shipped
8282,6484,2023-09-27,189932,Credit Card,Delivered
8283,4812,2024-05-31,103400,Net Banking,Processing
8284,9395,2023-05-24,5204,UPI,Shipped
8285,2206,2023-12-12,62546,UPI,Cancelled
8286,7763,2023-04-21,193222,Debit Card,Delivered
8287,6792,2024-06-03,174499,Credit Card,Shipped
8288,4422,2023-11-17,196077,Credit Card,Cancelled
8289,9528,2024-04-17,154188,Debit Card,Shipped
8290,9541,2024-06-11,138300,UPI,Processing
8291,1229,2024-04-28,62805,UPI,Delivered
8292,5211,2023-08-13,162429,Credit Card,Cancelled
8293,9196,2024-04-21,163092,Net Banking,Shipped
8294,6710,2024-07-14,6486,Debit Card,Cancelled
8295,224,2023-06-27,130627,Credit Card,Shipped
8296,8574,2024-01-16,171968,Net Banking,Cancelled
8297,7600,2024-01-24,40466,Credit Card,Cancelled
8298,3508,2024-10-03,23886,Net Banking,Cancelled
8299,5004,2023-10-23,118683,Debit Card,Cancelled
8300,8379,2023-11-26,25499,Debit Card,Cancelled
8301,1651,2024-10-26,16209,Credit Card,Delivered
8302,2276,2023-07-22,152991,Net Banking,Delivered
8303,2210,2023-10-04,60430,UPI,Processing
8304,2437,2024-05-23,151778,Net Banking,Delivered
8305,7049,2024-05-07,26126,Debit Card,Shipped
8306,7276,2024-05-23,29451,UPI,Cancelled
8307,2582,2023-07-03,87773,Net Banking,Delivered
8308,4530,2023-06-01,15077,Credit Card,Processing
8309,8385,2023-02-06,20958,Debit Card,Cancelled
8310,1110,2023-07-24,186494,Net Banking,Shipped
8311,433,2023-03-08,104996,Debit Card,Cancelled
8312,8931,2023-05-10,37066,UPI,Shipped
8313,8986,2023-10-24,172830,Net Banking,Cancelled
8314,3515,2023-10-15,185236,Credit Card,Shipped
8315,6163,2023-02-03,71015,Debit Card,Delivered
8316,9892,2023-07-09,21678,Debit Card,Shipped
8317,3020,2023-04-26,68984,UPI,Shipped
8318,4300,2023-01-07,99822,Credit Card,Shipped
8319,989,2024-12-21,52636,Credit Card,Delivered
8320,7939,2024-08-06,71752,Debit Card,Delivered
8321,608,2024-09-17,186690,Credit Card,Shipped
8322,9651,2024-07-04,158797,Net Banking,Shipped
8323,571,2023-02-12,7293,Credit Card,Shipped
8324,313,2023-06-10,168640,UPI,Cancelled
8325,3029,2024-04-24,46596,UPI,Processing
8326,7544,2023-03-08,99314,Debit Card,Cancelled
8327,9696,2023-11-16,169105,Net Banking,Processing
8328,7916,2024-04-10,196861,Credit Card,Processing
8329,4519,2023-07-29,123397,UPI,Processing
8330,6721,2023-09-25,17929,Credit Card,Delivered
8331,438,2024-09-25,104298,UPI,Shipped
8332,9064,2024-11-19,97171,Credit Card,Shipped
8333,7721,2023-08-23,149921,Net Banking,Processing
8334,74,2024-04-01,187659,Net Banking,Delivered
8335,2911,2025-01-06,12763,UPI,Shipped
8336,4053,2024-08-11,104459,Credit Card,Cancelled
8337,3755,2023-09-21,105735,Credit Card,Shipped
8338,3540,2024-08-17,144365,Credit Card,Shipped
8339,4088,2023-10-05,173971,UPI,Shipped
8340,1081,2024-07-21,152736,Debit Card,Shipped
8341,5039,2023-01-24,107130,Debit Card,Delivered
8342,689,2023-10-27,43683,Credit Card,Cancelled
8343,6676,2024-12-04,168610,Net Banking,Shipped
8344,3646,2023-02-25,14043,Debit Card,Shipped
8345,7613,2023-12-17,195365,Debit Card,Cancelled
8346,6016,2024-03-16,85575,UPI,Cancelled
8347,1450,2023-09-20,65515,Debit Card,Delivered
8348,8160,2023-02-19,23763,Net Banking,Shipped
8349,2666,2024-09-23,179940,Debit Card,Cancelled
8350,5757,2023-12-19,37474,UPI,Cancelled
8351,912,2024-03-09,33940,Credit Card,Delivered
8352,5010,2024-02-06,136494,Debit Card,Shipped
8353,3447,2024-02-11,86898,Net Banking,Processing
8354,8521,2023-02-05,176105,UPI,Shipped
8355,8873,2023-12-25,164908,Net Banking,Shipped
8356,9512,2023-05-03,118639,Credit Card,Delivered
8357,6490,2024-10-19,138920,Debit Card,Shipped
8358,2271,2024-02-26,130243,Net Banking,Cancelled
8359,1826,2023-12-28,2752,Net Banking,Cancelled
8360,2085,2024-06-17,120853,Debit Card,Processing
8361,8468,2024-12-26,129403,Credit Card,Cancelled
8362,2947,2024-07-15,164767,Net Banking,Processing
8363,8457,2023-12-08,11657,UPI,Cancelled
8364,109,2023-11-27,160752,Net Banking,Shipped
8365,6812,2023-10-10,94742,Net Banking,Shipped
8366,2299,2024-04-03,190482,Credit Card,Cancelled
8367,4105,2024-02-28,186711,Credit Card,Delivered
8368,7028,2024-04-12,52392,Credit Card,Shipped
8369,5470,2023-12-21,118351,UPI,Cancelled
8370,5479,2024-10-24,56287,Debit Card,Delivered
8371,3774,2024-06-07,194590,UPI,Processing
8372,3692,2024-05-03,120043,UPI,Processing
8373,882,2023-06-27,194710,Credit Card,Cancelled
8374,2522,2023-10-01,53816,Credit Card,Shipped
8375,7432,2023-07-15,88159,Net Banking,Cancelled
8376,2988,2023-03-16,51752,UPI,Cancelled
8377,277,2024-10-13,54940,Net Banking,Processing
8378,788,2023-07-24,20319,UPI,Shipped
8379,1736,2024-05-29,103585,UPI,Delivered
8380,2689,2023-01-22,77109,Net Banking,Delivered
8381,6292,2023-12-31,171411,Net Banking,Delivered
8382,3014,2024-06-25,83612,Debit Card,Processing
8383,4204,2024-07-27,98821,Debit Card,Cancelled
8384,8511,2024-07-21,47872,Debit Card,Shipped
8385,1965,2024-07-01,131632,Credit Card,Delivered
8386,5902,2024-03-31,160347,UPI,Processing
8387,4425,2024-10-03,178068,Net Banking,Delivered
8388,2169,2024-08-12,123122,Net Banking,Cancelled
8389,6286,2023-01-28,167791,Net Banking,Shipped
8390,8879,2023-11-28,113553,Credit Card,Delivered
8391,5701,2024-05-04,118862,Net Banking,Delivered
8392,4410,2023-05-23,147768,UPI,Cancelled
8393,4639,2023-05-06,91586,Credit Card,Processing
8394,6512,2023-10-12,62231,Net Banking,Delivered
8395,5253,2023-06-22,187217,Debit Card,Processing
8396,8480,2024-09-14,120358,UPI,Shipped
8397,3046,2023-03-05,123018,UPI,Processing
8398,7418,2024-07-18,47737,Net Banking,Processing
8399,2740,2024-01-20,168935,Debit Card,Delivered
8400,6609,2024-12-11,170998,Net Banking,Cancelled
8401,5356,2024-08-30,165229,Credit Card,Shipped
8402,7076,2023-12-01,26492,Net Banking,Processing
8403,5538,2023-06-07,174202,Debit Card,Processing
8404,9090,2024-01-04,49388,UPI,Delivered
8405,6935,2024-12-31,141087,UPI,Cancelled
8406,8618,2023-05-04,159413,Debit Card,Shipped
8407,4798,2023-06-25,85358,Debit Card,Shipped
8408,6877,2024-11-28,127093,Credit Card,Delivered
8409,2598,2024-04-27,9605,Credit Card,Shipped
8410,2517,2023-07-14,176570,Debit Card,Processing
8411,1000,2023-02-22,132193,UPI,Cancelled
8412,8244,2024-05-19,184110,Debit Card,Cancelled
8413,3046,2023-08-21,190683,Debit Card,Delivered
8414,7996,2023-07-04,8042,Credit Card,Delivered
8415,4418,2024-07-11,182202,Debit Card,Cancelled
8416,3626,2023-09-06,149741,UPI,Processing
8417,9687,2023-05-26,161618,Net Banking,Cancelled
8418,4496,2023-04-07,133188,UPI,Cancelled
8419,5415,2023-09-14,53479,Net Banking,Shipped
8420,6527,2023-05-27,142267,UPI,Shipped
8421,7403,2024-09-30,76015,Debit Card,Shipped
8422,4417,2023-02-21,29726,Debit Card,Shipped
8423,2438,2024-10-04,148624,UPI,Processing
8424,9607,2024-06-03,9206,Net Banking,Cancelled
8425,7549,2023-12-01,45283,UPI,Shipped
8426,9207,2024-09-21,95257,Credit Card,Delivered
8427,8817,2023-08-02,139338,UPI,Shipped
8428,6495,2024-02-07,188962,Credit Card,Delivered
8429,1281,2023-05-23,52398,Debit Card,Delivered
8430,3758,2024-11-27,84532,Credit Card,Cancelled
8431,8520,2023-09-28,148083,Credit Card,Processing
8432,6886,2023-08-20,181849,Debit Card,Delivered
8433,3189,2023-11-23,27413,Debit Card,Processing
8434,7614,2024-03-05,64340,Credit Card,Cancelled
8435,9566,2024-02-12,7272,Debit Card,Processing
8436,4692,2024-10-07,113918,Credit Card,Processing
8437,1108,2024-01-15,102959,Net Banking,Processing
8438,409,2023-12-20,130626,Credit Card,Shipped
8439,7094,2024-09-21,191831,Debit Card,Shipped
8440,7663,2023-07-03,155767,Credit Card,Processing
8441,504,2024-11-04,78407,Net Banking,Cancelled
8442,5715,2023-03-03,11438,UPI,Delivered
8443,8895,2024-12-10,122722,Credit Card,Delivered
8444,3698,2024-08-13,127774,Debit Card,Processing
8445,8565,2024-02-02,125429,Debit Card,Processing
8446,3648,2024-10-09,132480,Debit Card,Delivered
8447,5446,2024-06-23,162815,Credit Card,Delivered
8448,5551,2024-04-12,92699,Debit Card,Cancelled
8449,1363,2023-02-23,14130,UPI,Cancelled
8450,8757,2023-09-01,35050,Credit Card,Cancelled
8451,2164,2024-01-22,171937,Credit Card,Cancelled
8452,1421,2024-05-24,30767,Credit Card,Delivered
8453,7967,2023-06-08,103243,Credit Card,Delivered
8454,3694,2024-03-28,44624,Credit Card,Processing
8455,1868,2024-12-13,192012,Credit Card,Cancelled
8456,1259,2023-01-25,86637,Net Banking,Processing
8457,7042,2024-04-03,116541,Debit Card,Shipped
8458,6422,2024-06-15,94623,Debit Card,Delivered
8459,2712,2023-02-04,151522,Net Banking,Delivered
8460,4257,2023-05-26,23115,Debit Card,Processing
8461,7536,2024-09-12,49678,Net Banking,Delivered
8462,5357,2024-05-24,159210,Credit Card,Cancelled
8463,6559,2024-11-12,122632,Credit Card,Cancelled
8464,3707,2024-08-07,1362,Debit Card,Shipped
8465,6382,2023-08-16,98173,Debit Card,Delivered
8466,5975,2024-06-03,128873,Net Banking,Shipped
8467,6941,2024-10-24,1954,Debit Card,Shipped
8468,5515,2023-11-23,157396,Debit Card,Shipped
8469,2051,2023-05-08,112981,Credit Card,Shipped
8470,5786,2023-06-16,184754,Credit Card,Processing
8471,2038,2023-01-13,145645,Net Banking,Processing
8472,6197,2024-01-27,60962,Debit Card,Shipped
8473,1552,2023-08-19,124534,Debit Card,Processing
8474,366,2024-08-29,81250,Credit Card,Processing
8475,136,2024-08-25,90411,Debit Card,Shipped
8476,4727,2023-03-10,31931,Credit Card,Cancelled
8477,8057,2023-08-12,26249,UPI,Shipped
8478,6220,2024-04-11,43863,Debit Card,Cancelled
8479,5228,2024-01-15,10984,Debit Card,Processing
8480,6202,2024-02-15,63061,Debit Card,Delivered
8481,6931,2024-04-01,182762,UPI,Cancelled
8482,6709,2024-09-09,13658,Net Banking,Delivered
8483,1510,2024-06-22,107143,Net Banking,Processing
8484,861,2024-01-09,197972,Debit Card,Processing
8485,34,2023-09-02,155519,UPI,Cancelled
8486,1704,2023-05-20,130771,Credit Card,Cancelled
8487,3310,2023-08-17,39791,UPI,Delivered
8488,5016,2023-08-03,123061,Debit Card,Shipped
8489,5465,2023-05-11,99700,Debit Card,Processing
8490,5642,2024-05-13,5990,Credit Card,Cancelled
8491,3063,2024-10-18,27222,Credit Card,Cancelled
8492,1419,2023-07-16,199709,Credit Card,Processing
8493,7415,2023-05-23,52626,Net Banking,Processing
8494,6809,2024-03-02,42973,UPI,Shipped
8495,9673,2023-01-30,155563,Credit Card,Shipped
8496,834,2023-08-31,58375,Net Banking,Shipped
8497,8603,2023-12-19,4786,UPI,Processing
8498,1441,2024-02-01,88621,Debit Card,Delivered
8499,2829,2023-11-03,40411,Credit Card,Cancelled
8500,4605,2024-01-29,124163,Credit Card,Shipped
